symbol,date,survived_k1,survived_k2
MTL,2020-12-02,False,False
MTL,2021-02-16,False,False
MTL,2021-02-17,False,False
MTL,2021-02-19,False,False
MTL,2021-05-25,True,True
MTL,2022-02-04,True,True
MTL,2022-02-23,False,False
MTL,2022-04-11,True,False
MTL,2022-05-06,False,False
MTL,2022-08-15,True,True
MTL,2023-06-12,True,True
MTL,2023-06-13,False,False
MTL,2023-08-03,False,False
MTL,2023-08-04,False,False
MTL,2023-10-13,True,True
MTL,2023-11-13,False,False
MTL,2023-11-14,False,False
MTL,2023-11-30,False,False
MTL,2023-12-01,False,False
MTL,2023-12-04,False,False
MTL,2024-02-29,True,True
MTL,2024-03-01,False,False
MTL,2024-04-24,False,False
MTL,2024-05-30,False,False
MTL,2024-06-07,False,False
MTL,2024-12-05,True,True
MTL,2024-12-09,False,False
MTL,2025-01-02,False,False
MTL,2025-01-03,False,False
MTL,2025-08-20,True,True
MTL,2025-12-23,True,True
MTL,2026-01-27,False,False
MTL,2026-04-08,True,False
MTL,2026-06-16,False,False
MTL,2026-06-17,False,False
MTL-JUN,2026-06-17,True,True
MUBD,2007-03-21,True,True
MUBD,2007-03-22,False,False
MUBD,2007-03-26,False,False
MUBD,2007-03-27,False,False
MUBD,2007-03-29,False,False
MUBD,2007-03-30,False,False
MUBT,2006-01-18,True,True
MUBT,2006-02-07,False,False
MUBT,2006-03-01,False,False
MUBT,2007-06-01,True,False
MUBT,2007-06-19,False,False
MUBT,2007-10-09,False,False
MUBT,2007-10-11,False,False
MUBT,2007-10-18,False,False
MUBT,2007-10-19,False,False
MUBT,2007-10-22,False,False
MUBT,2007-10-23,False,False
MUBT,2007-10-24,False,False
MUBT,2012-09-25,True,True
MUBT,2012-11-19,False,False
MUBT,2012-11-26,False,False
MUBT,2013-02-25,False,False
MUBT,2013-02-26,False,False
MUBT,2013-02-27,False,False
MUBT,2013-02-28,False,False
MUBT,2013-03-01,False,False
MUBT,2013-03-04,False,False
MUBT,2013-03-05,False,False
MUBT,2013-03-06,False,False
MUBT,2013-03-07,False,False
MUBT,2013-06-26,True,False
MUBT,2013-06-27,False,False
MUBT,2013-11-28,True,False
MUBT,2013-11-29,False,False
MUBT,2013-12-19,False,False
MUBT,2014-01-01,False,False
MUBT,2014-01-02,False,False
MUBT,2014-09-15,True,True
MUBT,2014-09-16,False,False
MUBT,2014-09-17,False,False
MUBT,2014-09-18,False,False
MUBT,2015-01-02,False,False
MUBT,2015-04-14,True,True
MUBT,2015-04-15,False,False
MUBT,2015-04-16,False,False
MUBT,2015-08-11,True,False
MUBT,2016-08-30,True,True
MUBT,2016-09-01,False,False
MUBT,2016-09-08,False,False
MUBT,2016-09-09,False,False
MUBT,2017-01-04,True,False
MUBT,2017-01-05,False,False
MUBT,2017-01-11,False,False
MUBT,2017-01-12,False,False
MUBT,2017-01-13,False,False
MUBT,2017-01-18,False,False
MUBT,2017-01-19,False,False
MUBT,2017-09-22,True,False
MUBT,2018-03-15,True,True
MUBT,2018-04-09,False,False
MUBT,2018-04-10,False,False
MUBT,2018-04-11,False,False
MUBT,2018-04-12,False,False
MUBT,2018-04-13,False,False
MUBT,2018-04-16,False,False
MUBT,2018-04-20,False,False
MUBT,2018-04-23,False,False
MUBT,2018-04-24,False,False
MUBT,2018-04-25,False,False
MUCL,2005-04-12,True,True
MUCL,2005-04-13,False,False
MUCL,2005-04-14,False,False
MUCL,2005-04-15,False,False
MUCL,2005-04-18,False,False
MUCL,2005-04-19,False,False
MUCL,2005-04-20,False,False
MUCL,2005-04-21,False,False
MUCL,2005-06-30,False,False
MUCL,2005-07-01,False,False
MUCL,2005-07-05,False,False
MUCL,2005-07-07,False,False
MUCL,2005-08-02,False,False
MUCL,2005-08-03,False,False
MUCL,2005-08-04,False,False
MUCL,2005-10-12,False,False
MUCL,2005-10-24,False,False
MUCL,2005-10-26,False,False
MUCL,2005-11-02,False,False
MUCL,2005-11-07,False,False
MUCL,2005-11-08,False,False
MUCL,2005-12-13,False,False
MUCL,2006-03-03,False,False
MUCL,2006-03-07,False,False
MUCL,2007-03-07,True,True
MUCL,2007-03-08,False,False
MUCL,2007-03-09,False,False
MUCL,2007-03-12,False,False
MUCL,2007-03-16,False,False
MUCL,2008-04-29,True,True
MUCL,2008-07-25,False,False
MUCL,2011-11-21,True,True
MUCL,2012-03-09,True,False
MUCL,2012-03-30,False,False
MUCL,2012-04-09,False,False
MUCL,2012-04-10,False,False
MUCL,2012-08-23,True,False
MUCL,2012-10-02,False,False
MUCL,2012-10-12,False,False
MUCL,2012-10-19,False,False
MUCL,2012-10-22,False,False
MUCL,2012-10-24,False,False
MUCL,2012-10-25,False,False
MUCL,2012-10-30,False,False
MUCL,2012-10-31,False,False
MUCL,2012-11-19,False,False
MUCL,2013-02-22,False,False
MUCL,2013-03-06,False,False
MUCL,2013-04-08,False,False
MUCL,2013-05-06,True,True
MUCL,2013-05-07,False,False
MUCL,2013-05-08,False,False
MUCL,2013-05-09,False,False
MUCL,2013-05-10,False,False
MUCL,2013-05-13,False,False
MUCL,2013-05-14,False,False
MUCL,2013-05-15,False,False
MUCL,2013-05-16,False,False
MUCL,2013-05-17,False,False
MUCL,2013-05-20,False,False
MUCL,2013-05-21,False,False
MUCL,2013-07-10,False,False
MUCL,2013-07-15,False,False
MUCL,2013-07-24,False,False
MUCL,2013-07-26,False,False
MUCL,2013-08-01,False,False
MUGHAL,2015-06-05,True,True
MUGHAL,2015-06-08,False,False
MUGHAL,2015-07-01,False,False
MUGHAL,2015-07-08,False,False
MUGHAL,2015-10-06,True,False
MUGHAL,2015-10-07,False,False
MUGHAL,2015-10-09,False,False
MUGHAL,2015-10-21,False,False
MUGHAL,2016-02-08,True,False
MUGHAL,2016-03-21,True,True
MUGHAL,2016-04-06,False,False
MUGHAL,2016-05-13,False,False
MUGHAL,2016-07-15,True,True
MUGHAL,2016-07-18,False,False
MUGHAL,2016-09-19,False,False
MUGHAL,2016-09-20,False,False
MUGHAL,2016-10-06,False,False
MUGHAL,2016-10-07,False,False
MUGHAL,2016-10-13,False,False
MUGHAL,2017-01-09,True,True
MUGHAL,2017-01-10,False,False
MUGHAL,2017-01-11,False,False
MUGHAL,2017-01-12,False,False
MUGHAL,2017-02-09,False,False
MUGHAL,2017-02-10,False,False
MUGHAL,2017-03-03,False,False
MUGHAL,2017-03-15,False,False
MUGHAL,2017-03-16,False,False
MUGHAL,2017-05-25,True,True
MUGHAL,2017-05-26,False,False
MUGHAL,2017-05-29,False,False
MUGHAL,2017-10-26,True,True
MUGHAL,2017-12-28,True,True
MUGHAL,2018-01-05,False,False
MUGHAL,2018-01-08,False,False
MUGHAL,2018-01-10,False,False
MUGHAL,2018-01-18,False,False
MUGHAL,2018-01-22,False,False
MUGHAL,2018-03-06,False,False
MUGHAL,2018-05-31,True,True
MUGHAL,2018-07-30,True,True
MUGHAL,2018-10-29,True,True
MUGHAL,2018-10-30,False,False
MUGHAL,2019-02-04,True,True
MUGHAL,2019-08-21,True,True
MUGHAL,2019-08-22,False,False
MUGHAL,2019-08-23,False,False
MUGHAL,2019-09-12,False,False
MUGHAL,2019-09-13,False,False
MUGHAL,2019-10-03,False,False
MUGHAL,2019-10-04,False,False
MUGHAL,2019-10-07,False,False
MUGHAL,2019-11-04,False,False
MUGHAL,2019-11-12,False,False
MUGHAL,2019-11-13,False,False
MUGHAL,2019-11-14,False,False
MUGHAL,2019-11-15,False,False
MUGHAL,2020-03-05,True,True
MUGHAL,2020-04-17,True,True
MUGHAL,2020-04-20,False,False
MUGHAL,2020-07-02,True,False
MUGHAL,2020-07-06,False,False
MUGHAL,2020-07-10,False,False
MUGHAL,2020-07-13,False,False
MUGHAL,2020-07-20,False,False
MUGHAL,2020-08-03,False,False
MUGHAL,2020-08-06,False,False
MUGHAL,2020-08-07,False,False
MUGHAL,2020-10-26,True,False
MUGHAL,2020-12-04,False,False
MUGHAL,2020-12-21,False,False
MUGHAL,2020-12-22,False,False
MUGHAL,2021-01-13,False,False
MUGHAL,2021-02-10,False,False
MUGHAL,2021-02-17,False,False
MUGHAL,2021-02-18,False,False
MUGHAL,2021-02-19,False,False
MUGHAL,2021-02-22,False,False
MUGHAL,2021-02-23,False,False
MUGHAL,2021-03-01,False,False
MUGHAL,2021-03-02,False,False
MUGHAL,2021-05-31,True,False
MUGHAL,2021-06-01,False,False
MUGHAL,2021-06-03,False,False
MUGHAL,2021-08-20,True,True
MUGHAL,2021-08-23,False,False
MUGHAL,2021-09-01,False,False
MUGHAL,2021-11-02,True,True
MUGHAL,2021-12-31,True,False
MUGHAL,2022-01-10,False,False
MUGHAL,2022-08-15,True,True
MUGHAL,2022-10-06,False,False
MUGHAL,2023-02-09,True,True
MUGHAL,2023-07-10,True,True
MUGHAL,2023-10-16,True,True
MUGHAL,2023-11-06,False,False
MUGHAL,2023-11-13,False,False
MUGHAL,2023-12-04,False,False
MUGHAL,2023-12-05,False,False
MUGHAL,2024-04-24,True,True
MUGHAL,2024-05-10,False,False
MUGHAL,2024-05-13,False,False
MUGHAL,2024-05-30,False,False
MUGHAL,2024-05-31,False,False
MUGHAL,2024-06-10,False,False
MUGHAL,2024-06-13,False,False
MUGHAL,2024-12-05,True,True
MUGHAL,2024-12-13,False,False
MUGHAL,2025-05-16,True,True
MUGHAL,2025-05-19,False,False
MUGHAL,2025-06-03,False,False
MUGHAL,2025-08-19,True,True
MUGHAL,2025-08-20,False,False
MUGHAL,2025-09-08,False,False
MUGHAL,2025-09-22,False,False
MUGHAL,2025-12-08,True,False
MUGHAL,2025-12-09,False,False
MUGHAL,2025-12-17,False,False
MUGHAL,2025-12-18,False,False
MUGHAL,2025-12-22,False,False
MUGHAL,2026-04-16,True,True
MUGHAL,2026-04-17,False,False
MUGHAL,2026-06-10,False,False
MUGHAL,2026-06-12,False,False
MUGHAL,2026-06-15,False,False
MUGHAL-APR,2026-04-16,True,True
MUGHAL-APR,2026-04-17,False,False
MUGHAL-AUG,2025-08-19,True,True
MUGHAL-AUG,2025-08-20,False,False
MUGHAL-DEC,2025-12-09,True,True
MUGHAL-DEC,2025-12-18,False,False
MUGHAL-DEC,2025-12-22,False,False
MUGHAL-FEB,2025-01-27,True,True
MUGHAL-FEB,2026-01-14,False,False
MUGHAL-FEB,2026-01-20,False,False
MUGHAL-JAN,2024-12-12,True,True
MUGHAL-JAN,2024-12-16,False,False
MUGHAL-JAN,2025-12-18,False,False
MUGHAL-JAN,2025-12-22,False,False
MUGHAL-JUL,2026-06-18,True,True
MUGHAL-JUN,2026-06-10,True,True
MUGHAL-JUN,2026-06-12,False,False
MUGHAL-JUN,2026-06-15,False,False
MUGHAL-MAR,2025-02-24,True,True
MUGHAL-MAR,2026-02-23,False,False
MUGHAL-MAR,2026-02-24,False,False
MUGHAL-MAY,2024-05-30,True,True
MUGHAL-MAY,2024-05-31,False,False
MUGHAL-MAY,2026-04-20,True,True
MUGHAL-NOV,2025-10-28,True,True
MUGHAL-OCT,2025-09-19,True,True
MUGHAL-OCT,2025-09-22,False,False
MUGHAL-SEP,2025-09-22,True,True
MUGHALC,2025-08-19,True,True
MUGHALC,2025-09-22,False,False
MUGHALC,2025-11-06,False,False
MUGHALC,2025-11-19,False,False
MUGHALC,2025-12-10,False,False
MUGHALC,2025-12-18,False,False
MUGHALC,2025-12-24,False,False
MUGHALC,2025-12-26,False,False
MUGHALC,2026-04-13,True,True
MUKT,2005-09-30,True,True
MUKT,2005-10-03,False,False
MUKT,2005-10-04,False,False
MUKT,2005-12-29,True,False
MUKT,2006-08-25,True,False
MUKT,2006-12-01,True,False
MUKT,2007-03-28,True,True
MUKT,2007-03-30,False,False
MUKT,2007-04-02,False,False
MUKT,2007-06-18,False,False
MUKT,2008-01-22,True,False
MUKT,2008-04-18,True,False
MUKT,2008-12-01,True,True
MUKT,2009-04-24,True,False
MUKT,2009-12-16,True,False
MUKT,2010-04-26,True,False
MUKT,2012-05-30,True,False
MUKT,2014-04-23,False,False
MUKT,2014-04-24,False,False
MUKT,2014-04-25,False,False
MUKT,2014-09-11,True,False
MUKT,2014-09-19,False,False
MUKT,2015-01-02,False,False
MUKT,2015-07-24,True,False
MUREB,2005-04-01,True,True
MUREB,2005-06-08,True,False
MUREB,2005-06-09,False,False
MUREB,2005-10-04,True,False
MUREB,2005-12-06,True,False
MUREB,2006-01-20,False,False
MUREB,2006-01-23,False,False
MUREB,2006-01-25,False,False
MUREB,2006-02-06,False,False
MUREB,2006-02-07,False,False
MUREB,2006-02-10,False,False
MUREB,2006-02-14,False,False
MUREB,2006-05-03,True,True
MUREB,2006-05-04,False,False
MUREB,2006-07-31,False,False
MUREB,2006-09-21,False,False
MUREB,2006-09-22,False,False
MUREB,2006-09-25,False,False
MUREB,2006-09-27,False,False
MUREB,2007-04-09,True,True
MUREB,2007-04-17,False,False
MUREB,2007-04-19,False,False
MUREB,2007-04-20,False,False
MUREB,2007-04-23,False,False
MUREB,2007-05-02,False,False
MUREB,2007-06-20,False,False
MUREB,2007-07-17,False,False
MUREB,2007-07-31,False,False
MUREB,2007-10-01,False,False
MUREB,2007-10-03,False,False
MUREB,2007-10-04,False,False
MUREB,2007-10-08,False,False
MUREB,2007-10-09,False,False
MUREB,2007-10-11,False,False
MUREB,2007-10-17,False,False
MUREB,2007-10-18,False,False
MUREB,2007-12-26,True,False
MUREB,2008-02-21,True,False
MUREB,2008-04-28,True,False
MUREB,2009-04-03,True,True
MUREB,2009-04-06,False,False
MUREB,2009-04-07,False,False
MUREB,2009-05-18,False,False
MUREB,2009-05-28,False,False
MUREB,2009-07-06,False,False
MUREB,2009-08-10,True,False
MUREB,2009-09-02,False,False
MUREB,2009-09-03,False,False
MUREB,2009-09-04,False,False
MUREB,2009-09-07,False,False
MUREB,2009-10-02,False,False
MUREB,2009-10-05,False,False
MUREB,2009-10-06,False,False
MUREB,2010-04-07,True,False
MUREB,2010-04-14,False,False
MUREB,2010-12-06,True,False
MUREB,2010-12-13,False,False
MUREB,2010-12-14,False,False
MUREB,2011-01-28,False,False
MUREB,2011-02-08,False,False
MUREB,2012-01-19,True,True
MUREB,2012-04-19,False,False
MUREB,2012-04-20,False,False
MUREB,2012-04-23,False,False
MUREB,2012-04-24,False,False
MUREB,2012-04-25,False,False
MUREB,2012-04-26,False,False
MUREB,2012-05-10,False,False
MUREB,2012-07-18,False,False
MUREB,2012-07-19,False,False
MUREB,2012-07-26,False,False
MUREB,2012-07-27,False,False
MUREB,2012-08-13,False,False
MUREB,2012-08-15,False,False
MUREB,2012-10-01,False,False
MUREB,2012-10-02,False,False
MUREB,2012-10-03,False,False
MUREB,2012-10-04,False,False
MUREB,2012-10-19,False,False
MUREB,2013-02-21,True,True
MUREB,2013-02-22,False,False
MUREB,2013-02-25,False,False
MUREB,2013-04-03,False,False
MUREB,2013-04-04,False,False
MUREB,2013-04-05,False,False
MUREB,2013-04-08,False,False
MUREB,2013-04-15,False,False
MUREB,2013-04-16,False,False
MUREB,2013-04-17,False,False
MUREB,2013-04-18,False,False
MUREB,2013-04-19,False,False
MUREB,2013-04-22,False,False
MUREB,2013-04-23,False,False
MUREB,2013-04-24,False,False
MUREB,2013-04-25,False,False
MUREB,2013-05-08,False,False
MUREB,2013-05-09,False,False
MUREB,2013-08-13,True,True
MUREB,2013-12-04,True,False
MUREB,2013-12-05,False,False
MUREB,2013-12-06,False,False
MUREB,2013-12-09,False,False
MUREB,2014-01-03,False,False
MUREB,2014-01-06,False,False
MUREB,2014-01-07,False,False
MUREB,2014-01-08,False,False
MUREB,2014-01-09,False,False
MUREB,2014-01-10,False,False
MUREB,2014-01-13,False,False
MUREB,2014-01-15,False,False
MUREB,2014-01-16,False,False
MUREB,2014-01-17,False,False
MUREB,2014-01-20,False,False
MUREB,2014-01-21,False,False
MUREB,2014-01-22,False,False
MUREB,2014-01-23,False,False
MUREB,2014-01-24,False,False
MUREB,2014-01-27,False,False
MUREB,2014-01-28,False,False
MUREB,2014-05-13,True,True
MUREB,2014-05-16,False,False
MUREB,2014-05-19,False,False
MUREB,2014-05-20,False,False
MUREB,2014-05-21,False,False
MUREB,2014-05-26,False,False
MUREB,2014-05-27,False,False
MUREB,2014-05-29,False,False
MUREB,2014-08-29,True,False
MUREB,2014-09-01,False,False
MUREB,2014-11-14,True,False
MUREB,2014-11-17,False,False
MUREB,2014-11-18,False,False
MUREB,2014-11-19,False,False
MUREB,2015-06-04,True,False
MUREB,2015-06-05,False,False
MUREB,2015-06-08,False,False
MUREB,2015-09-04,False,False
MUREB,2016-07-13,True,True
MUREB,2016-07-14,False,False
MUREB,2016-08-02,False,False
MUREB,2016-08-15,False,False
MUREB,2016-08-16,False,False
MUREB,2016-08-23,False,False
MUREB,2016-08-24,False,False
MUREB,2016-08-25,False,False
MUREB,2016-08-26,False,False
MUREB,2016-08-29,False,False
MUREB,2016-08-30,False,False
MUREB,2016-08-31,False,False
MUREB,2016-09-01,False,False
MUREB,2016-09-02,False,False
MUREB,2017-08-08,True,True
MUREB,2017-08-09,False,False
MUREB,2017-08-10,False,False
MUREB,2017-12-29,True,False
MUREB,2018-01-01,False,False
MUREB,2018-02-02,False,False
MUREB,2018-02-06,False,False
MUREB,2018-02-07,False,False
MUREB,2018-02-08,False,False
MUREB,2018-02-09,False,False
MUREB,2018-03-30,True,True
MUREB,2018-08-17,True,False
MUREB,2018-11-30,True,False
MUREB,2018-12-24,False,False
MUREB,2019-09-06,True,False
MUREB,2020-09-18,True,False
MUREB,2020-09-21,False,False
MUREB,2020-09-22,False,False
MUREB,2020-12-30,True,False
MUREB,2020-12-31,False,False
MUREB,2021-03-31,False,False
MUREB,2021-06-29,False,False
MUREB,2021-08-31,True,False
MUREB,2023-08-03,True,True
MUREB,2023-10-20,True,True
MUREB,2023-11-15,False,False
MUREB,2023-11-16,False,False
MUREB,2023-11-20,False,False
MUREB,2023-11-21,False,False
MUREB,2023-11-24,False,False
MUREB,2023-11-27,False,False
MUREB,2023-12-05,False,False
MUREB,2024-02-23,True,False
MUREB,2024-04-02,True,False
MUREB,2024-04-04,False,False
MUREB,2024-05-23,False,False
MUREB,2024-06-28,False,False
MUREB,2024-07-03,False,False
MUREB,2024-07-09,False,False
MUREB,2024-08-02,False,False
MUREB,2024-10-25,True,True
MUREB,2024-11-18,False,False
MUREB,2024-12-03,False,False
MUREB,2025-01-06,False,False
MUREB,2025-05-12,True,False
MUREB,2025-07-02,False,False
MUREB,2025-07-03,False,False
MUREB,2025-08-12,False,False
MUREB,2025-08-18,False,False
MUREB,2025-10-23,False,False
MWMP,2005-04-18,True,True
MWMP,2005-04-21,False,False
MWMP,2005-12-07,True,False
MWMP,2006-02-20,False,False
MWMP,2006-03-10,False,False
MWMP,2006-10-10,True,True
MWMP,2006-10-11,False,False
MWMP,2006-10-12,False,False
MWMP,2006-10-13,False,False
MWMP,2006-12-07,False,False
MWMP,2007-04-30,True,False
MWMP,2007-06-14,True,False
MWMP,2007-12-04,True,False
MWMP,2007-12-05,False,False
MWMP,2007-12-06,False,False
MWMP,2007-12-07,False,False
MWMP,2008-02-08,False,False
MWMP,2008-04-21,True,True
MWMP,2009-04-03,True,True
MWMP,2009-04-10,False,False
MWMP,2009-04-16,False,False
MWMP,2009-04-17,False,False
MWMP,2009-04-21,False,False
MWMP,2009-04-30,False,False
MWMP,2009-06-05,False,False
MWMP,2009-07-17,False,False
MWMP,2009-07-24,False,False
MWMP,2009-08-21,False,False
MWMP,2009-08-24,False,False
MWMP,2009-08-31,False,False
MWMP,2009-11-19,True,False
MWMP,2010-04-07,True,False
MWMP,2010-04-08,False,False
MWMP,2010-04-16,False,False
MWMP,2010-06-18,True,False
MWMP,2011-11-24,True,False
MWMP,2012-02-22,False,False
MWMP,2012-02-23,False,False
MWMP,2012-02-24,False,False
MWMP,2012-02-27,False,False
MWMP,2012-02-28,False,False
MWMP,2012-02-29,False,False
MWMP,2012-03-01,False,False
MWMP,2012-03-02,False,False
MWMP,2012-03-05,False,False
MWMP,2012-03-06,False,False
MWMP,2012-03-07,False,False
MWMP,2012-03-08,False,False
MWMP,2012-03-09,False,False
MWMP,2012-03-12,False,False
MWMP,2012-03-13,False,False
MWMP,2012-03-14,False,False
MWMP,2012-05-30,True,True
MWMP,2012-07-17,False,False
MWMP,2012-11-19,False,False
MWMP,2012-11-26,False,False
MWMP,2013-05-28,True,False
MWMP,2013-05-29,False,False
MWMP,2014-05-08,True,False
MWMP,2014-05-09,False,False
MWMP,2014-06-12,True,False
MWMP,2014-09-19,True,False
MWMP,2014-09-24,False,False
MWMP,2014-09-25,False,False
MWMP,2014-12-03,False,False
MWMP,2015-07-15,True,True
MWMP,2015-07-23,False,False
MWMP,2015-07-24,False,False
MWMP,2024-06-03,True,False
MWMP,2024-06-04,False,False
MWMP,2024-06-05,False,False
MWMP,2024-06-06,False,False
MWMP,2024-06-07,False,False
MWMP,2024-06-13,False,False
MWMP,2024-06-14,False,False
MWMP,2024-06-20,False,False
MWMP,2024-06-21,False,False
MWMP,2024-06-24,False,False
MWMP,2024-06-25,False,False
MWMP,2024-06-26,False,False
MWMP,2024-06-27,False,False
MWMP,2024-06-28,False,False
MWMP,2024-07-01,False,False
MWMP,2024-07-02,False,False
MWMP,2024-07-03,False,False
MWMP,2024-11-07,True,True
MWMP,2024-11-08,False,False
MWMP,2025-01-13,True,False
MWMP,2025-01-14,False,False
MWMP,2025-01-15,False,False
MWMP,2025-04-17,True,True
MWMP,2025-07-15,True,False
MWMP,2025-07-16,False,False
MWMP,2025-07-17,False,False
MWMP,2025-07-18,False,False
MWMP,2025-07-21,False,False
MWMP,2025-07-22,False,False
MWMP,2025-07-23,False,False
MWMP,2025-07-24,False,False
MWMP,2025-08-07,False,False
MWMP,2025-08-08,False,False
MWMP,2025-08-13,False,False
MWMP,2025-09-02,False,False
MWMP,2025-09-05,False,False
MWMP,2025-09-08,False,False
MWMP,2025-09-09,False,False
MWMP,2025-09-10,False,False
MWMP,2025-09-11,False,False
MWMP,2025-09-12,False,False
MWMP,2025-09-18,False,False
MWMP,2025-09-19,False,False
MWMP,2025-09-22,False,False
MWMP,2026-05-07,True,True
MWMP,2026-05-08,False,False
MWMP,2026-06-03,False,False
MYBL,2005-02-04,True,True
MYBL,2005-02-07,False,False
MYBL,2005-02-08,False,False
MYBL,2005-07-20,True,True
MYBL,2005-09-08,True,False
MYBL,2005-09-09,False,False
MYBL,2005-09-13,False,False
MYBL,2005-09-14,False,False
MYBL,2005-09-15,False,False
MYBL,2005-10-12,False,False
MYBL,2005-10-13,False,False
MYBL,2005-10-14,False,False
MYBL,2005-10-17,False,False
MYBL,2006-01-16,False,False
MYBL,2006-01-17,False,False
MYBL,2006-04-07,True,False
MYBL,2006-06-29,True,True
MYBL,2006-06-30,False,False
MYBL,2006-08-16,True,True
MYBL,2006-11-28,True,False
MYBL,2006-11-29,False,False
MYBL,2006-11-30,False,False
MYBL,2006-12-01,False,False
MYBL,2006-12-06,False,False
MYBL,2006-12-13,False,False
MYBL,2006-12-15,False,False
MYBL,2007-03-15,True,True
MYBL,2007-03-16,False,False
MYBL,2007-06-21,False,False
MYBL,2007-06-22,False,False
MYBL,2007-07-12,False,False
MYBL,2007-07-13,False,False
MYBL,2007-12-14,True,True
MYBL,2007-12-17,False,False
MYBL,2007-12-18,False,False
MYBL,2007-12-19,False,False
MYBL,2008-02-22,True,False
MYBL,2009-04-06,True,True
MYBL,2009-04-07,False,False
MYBL,2009-04-08,False,False
MYBL,2009-06-24,True,True
MYBL,2009-09-04,True,False
MYBL,2009-09-24,False,False
MYBL,2009-09-25,False,False
MYBL,2009-12-14,True,True
MYBL,2009-12-15,False,False
MYBL,2010-02-10,False,False
MYBL,2010-02-12,False,False
MYBL,2010-02-16,False,False
MYBL,2010-11-29,True,True
MYBL,2010-12-28,False,False
MYBL,2011-01-18,False,False
MYBL,2011-05-30,True,False
MYBL,2011-06-02,False,False
MYBL,2011-06-09,False,False
MZNPETF,2024-03-04,True,True
MZNPETF,2024-04-04,False,False
MZNPETF,2024-04-08,False,False
MZNPETF,2024-12-02,True,False
MZNPETF,2024-12-03,False,False
MZNPETF,2024-12-06,False,False
MZNPETF,2025-01-02,False,False
MZNPETF,2025-01-03,False,False
MZNPETF,2025-03-17,True,False
MZNPETF,2025-09-03,True,False
MZNPETF,2025-09-05,False,False
MZNPETF,2025-09-08,False,False
MZNPETF,2025-11-28,True,False
MZNPETF,2025-12-01,False,False
MZNPETF,2026-04-08,True,True
MZNPETF,2026-06-23,False,False
MZSM,2005-11-14,True,True
MZSM,2005-11-15,False,False
MZSM,2006-05-16,True,True
MZSM,2006-05-18,False,False
MZSM,2006-07-18,False,False
MZSM,2006-12-14,True,False
MZSM,2007-05-25,True,False
MZSM,2007-07-05,False,False
MZSM,2007-07-06,False,False
MZSM,2007-09-12,True,False
MZSM,2007-09-26,False,False
MZSM,2007-09-27,False,False
MZSM,2007-10-29,False,False
MZSM,2007-11-21,True,False
MZSM,2007-11-22,False,False
MZSM,2007-11-27,False,False
MZSM,2007-11-28,False,False
MZSM,2008-02-19,True,False
MZSM,2008-03-18,False,False
MZSM,2008-03-19,False,False
MZSM,2008-12-29,True,True
MZSM,2009-02-02,False,False
MZSM,2009-04-10,True,False
MZSM,2009-05-08,False,False
MZSM,2009-05-21,False,False
MZSM,2009-05-22,False,False
MZSM,2009-05-25,False,False
MZSM,2009-07-15,False,False
MZSM,2009-07-16,False,False
MZSM,2009-07-17,False,False
MZSM,2009-09-29,True,False
MZSM,2009-09-30,False,False
MZSM,2009-10-01,False,False
MZSM,2009-10-02,False,False
MZSM,2010-03-19,True,False
MZSM,2010-11-10,True,True
MZSM,2010-11-23,False,False
MZSM,2011-05-25,True,False
MZSM,2011-07-19,False,False
MZSM,2012-03-07,True,True
MZSM,2012-03-08,False,False
MZSM,2012-07-05,True,False
MZSM,2012-07-06,False,False
MZSM,2012-07-19,False,False
MZSM,2012-09-03,False,False
MZSM,2012-09-04,False,False
MZSM,2012-11-19,False,False
MZSM,2012-11-22,False,False
MZSM,2012-11-23,False,False
MZSM,2012-11-26,False,False
MZSM,2012-11-27,False,False
MZSM,2013-08-23,True,False
MZSM,2013-11-21,False,False
MZSM,2013-11-22,False,False
MZSM,2014-01-13,False,False
MZSM,2014-01-15,False,False
MZSM,2014-10-15,True,True
MZSM,2015-06-10,True,True
MZSM,2015-06-15,False,False
MZSM,2015-07-06,False,False
MZSM,2016-04-21,True,True
MZSM,2016-08-11,True,False
MZSM,2016-08-16,False,False
MZSM,2016-08-17,False,False
MZSM,2016-09-19,False,False
MZSM,2016-09-20,False,False
MZSM,2016-11-24,False,False
MZSM,2017-01-23,True,False
MZSM,2017-01-30,False,False
MZSM,2017-02-14,False,False
MZSM,2017-02-15,False,False
MZSM,2017-02-16,False,False
MZSM,2017-02-17,False,False
MZSM,2017-05-03,False,False
MZSM,2017-05-08,False,False
MZSM,2017-05-09,False,False
MZSM,2017-05-16,False,False
MZSM,2017-05-17,False,False
MZSM,2017-05-18,False,False
MZSM,2017-05-19,False,False
MZSM,2017-05-22,False,False
MZSM,2017-05-23,False,False
MZSM,2017-07-19,True,True
MZSM,2017-07-20,False,False
MZSM,2017-07-21,False,False
MZSM,2017-12-07,True,True
MZSM,2017-12-08,False,False
MZSM,2018-01-11,False,False
MZSM,2018-04-09,False,False
MZSM,2018-04-10,False,False
MZSM,2018-04-11,False,False
NAGC,2005-10-18,True,True
NAGC,2006-01-25,True,False
NAGC,2006-02-10,False,False
NAGC,2006-10-19,True,True
NAGC,2007-05-08,True,True
NAGC,2007-05-17,False,False
NAGC,2007-05-29,False,False
NAGC,2008-05-09,True,False
NAGC,2009-11-05,True,True
NAGC,2009-11-06,False,False
NAGC,2009-12-07,False,False
