symbol,date,regime,confirmed,taken,net,gross,win
ABOT,2025-12-01,TRENDING_UP,False,False,,,False
ABOT,2020-09-04,TRENDING_UP,False,True,-4.4895312500000015,-3.6445312500000013,False
ABOT,2026-03-06,VOLATILE,False,True,0.36726858639973736,1.277080689882044,True
ABOT,2025-09-04,TRENDING_UP,False,False,,,False
ABOT,2023-07-20,TRENDING_UP,False,False,,,False
ABOT,2024-12-06,TRENDING_UP,False,False,,,False
ABOT,2021-01-28,TRENDING_UP,False,True,2.941472222222222,4.305555555555555,True
ABOT,2025-06-27,TRENDING_UP,False,True,8.435596153846154,10.76923076923077,True
ABOT,2025-03-25,TRENDING_UP,False,False,,,False
ABOT,2023-11-10,TRENDING_UP,False,True,-1.3328048780487805,-0.4878048780487805,False
ABOT,2020-09-08,TRENDING_UP,False,True,-1.6503691275167784,-0.8053691275167786,False
ABOT,2026-06-03,TRENDING_UP,False,False,,,False
ACIETF,2025-05-21,TRENDING_UP,False,False,,,False
ACIETF,2026-02-04,TRENDING_UP,False,False,,,False
ACIETF,2025-09-22,TRENDING_UP,False,False,,,False
ACIETF,2025-12-09,TRENDING_UP,False,False,,,False
ACIETF,2025-12-01,TRENDING_UP,False,True,-1.1772259136212555,-0.3322259136212554,False
ACIETF,2024-10-02,TRENDING_UP,False,False,,,False
ACIETF,2025-11-03,VOLATILE,False,False,,,False
ACIETF,2025-06-03,TRENDING_UP,False,False,,,False
ACPL,2023-09-05,VOLATILE,False,True,-0.9546491228070216,-0.1096491228070217,False
ACPL,2020-04-02,TRENDING_DOWN,False,False,,,False
ACPL,2022-08-25,RANGING,False,False,,,False
ACPL,2021-01-22,TRENDING_UP,False,True,5.39286111111111,7.18954248366013,True
ACPL,2025-06-30,TRENDING_UP,False,True,-3.480181382614644,-2.6351813826146437,False
ACPL,2025-03-19,TRENDING_UP,False,False,,,False
ACPL,2024-08-06,RANGING,False,False,,,False
ACPL,2023-04-20,RANGING,False,False,,,False
ACPL,2021-11-23,RANGING,False,True,-1.8510362173038228,-1.0060362173038229,False
ACPL,2025-02-24,RANGING,False,False,,,False
ACPL,2022-01-19,RANGING,False,True,2.5204747278382613,3.8102643856920726,True
ACPL,2023-10-24,TRENDING_UP,False,True,0.8962154088050369,1.8993710691823964,True
ACPL,2025-12-30,TRENDING_UP,False,False,,,False
ACPL,2023-12-07,TRENDING_UP,False,False,,,False
ACPL,2020-09-17,TRENDING_UP,False,False,,,False
ACPL,2024-05-15,TRENDING_UP,False,False,,,False
ACPL,2025-08-19,TRENDING_UP,False,True,-3.7411396122635976,-2.8961396122635974,False
ADAMS,2024-07-10,TRENDING_UP,False,False,,,False
ADAMS,2025-03-13,TRENDING_UP,False,True,-0.845,0.0,False
ADAMS,2024-05-22,TRENDING_UP,False,True,-3.314135802469136,-2.4691358024691357,False
ADAMS,2025-09-04,TRENDING_UP,False,False,,,False
ADAMS,2025-03-20,TRENDING_UP,False,True,-2.6158333333333363,-1.7708333333333364,False
ADAMS,2024-11-11,TRENDING_UP,False,True,4.628821583514097,6.290672451193055,True
ADAMS,2024-09-06,TRENDING_UP,False,False,,,False
ADMM,2022-09-06,RANGING,False,False,,,False
ADMM,2025-05-12,VOLATILE,False,False,,,False
ADMM,2026-01-27,TRENDING_UP,False,False,,,False
ADMM,2022-02-07,RANGING,False,True,1.6037012195121896,2.7317073170731643,True
ADMM,2021-05-31,TRENDING_UP,False,False,,,False
ADMM,2023-09-13,RANGING,False,False,,,False
ADMM,2022-08-02,TRENDING_DOWN,False,True,16.341346844872923,20.070113935144615,True
ADMM,2023-03-10,RANGING,False,True,-2.58214686787156,-1.7371468678715598,False
ADMM,2020-09-28,RANGING,False,False,,,False
ADMM,2023-11-08,TRENDING_UP,False,True,3.278870921305175,4.7024952015355,True
ADMM,2025-07-25,TRENDING_UP,False,False,,,False
ADMM,2025-09-22,TRENDING_UP,False,True,-2.935483619344768,-2.0904836193447682,False
ADMM,2024-05-09,TRENDING_UP,False,True,2.65604111531191,3.9697542533081296,True
ADMM,2025-08-28,TRENDING_UP,False,False,,,False
ADMM,2025-09-30,TRENDING_UP,False,True,-6.034620758483033,-5.189620758483033,False
ADMM,2023-02-08,VOLATILE,False,True,-1.3778596802841867,-0.5328596802841868,False
ADOS,2021-12-03,VOLATILE,False,False,,,False
ADOS,2021-06-28,RANGING,False,False,,,False
ADOS,2020-09-04,TRENDING_UP,False,True,1.7131763322884028,2.8605015673981207,True
ADOS,2022-01-18,RANGING,False,True,-0.6548859315589326,0.19011406844106732,False
ADOS,2021-05-19,TRENDING_UP,False,False,,,False
ADOS,2021-12-16,TRENDING_DOWN,False,True,-0.845,0.0,False
ADOS,2022-05-09,RANGING,False,False,,,False
ADOS,2021-03-01,RANGING,False,False,,,False
AEL,2023-10-19,TRENDING_UP,False,True,-0.845,0.0,False
AEL,2020-01-29,RANGING,False,True,1.2617832778702243,2.3294509151414404,True
AEL,2023-10-17,TRENDING_UP,False,True,1.016443877551014,2.0408163265306047,True
AEL,2023-10-13,TRENDING_UP,False,True,-0.845,0.0,False
AEL,2023-02-24,RANGING,False,True,-0.845,0.0,False
AEL,2022-02-17,RANGING,False,True,4.328624999999996,5.937499999999996,True
AEL,2021-08-31,RANGING,False,True,-8.227550335570468,-7.382550335570468,False
AEL,2023-08-10,TRENDING_UP,False,True,3.53175,5.0,True
AGHA,2023-11-17,TRENDING_UP,False,False,,,False
AGHA,2023-06-14,RANGING,False,True,-2.8038638589618126,-1.9588638589618124,False
AGHA,2024-11-08,TRENDING_UP,False,False,,,False
AGHA,2022-08-19,RANGING,False,True,-2.427278481012658,-1.582278481012658,False
AGHA,2022-09-15,RANGING,False,True,-0.9116222518321104,-0.06662225183211051,False
AGHA,2022-11-11,RANGING,False,True,-1.5542198581560258,-0.7092198581560258,False
AGHA,2021-12-16,TRENDING_DOWN,False,False,,,False
AGHA,2021-06-21,TRENDING_UP,False,False,,,False
AGHA,2023-10-12,TRENDING_UP,False,False,,,False
AGHA,2021-05-25,TRENDING_UP,False,True,-1.6783333333333332,-0.8333333333333334,False
AGHA,2024-06-20,TRENDING_UP,False,False,,,False
AGHA,2025-03-27,TRENDING_UP,False,False,,,False
AGHA,2025-03-14,TRENDING_UP,False,False,,,False
AGHA,2024-07-19,TRENDING_UP,False,True,-2.314045120671551,-1.469045120671551,False
AGHA,2026-03-16,VOLATILE,False,False,,,False
AGIC,2024-12-19,VOLATILE,False,False,,,False
AGIC,2020-10-27,TRENDING_UP,False,True,-0.845,0.0,False
AGIC,2025-07-30,TRENDING_UP,False,False,,,False
AGIC,2022-10-05,RANGING,False,True,-3.1979411764705796,-2.35294117647058,False
AGIC,2022-11-08,RANGING,False,True,-2.140496607032701,-1.295496607032701,False
AGIC,2022-09-09,RANGING,False,False,,,False
AGIC,2022-09-02,RANGING,False,True,0.29971407185628374,1.1976047904191574,True
AGIC,2020-07-09,RANGING,False,True,0.05079761904762417,0.9047619047619108,True
AGIC,2022-06-20,TRENDING_DOWN,False,True,-0.845,0.0,False
AGIC,2022-12-20,TRENDING_DOWN,False,False,,,False
AGIC,2023-11-08,TRENDING_UP,False,True,-0.845,0.0,False
AGIC,2024-12-10,TRENDING_UP,False,False,,,False
AGIC,2020-08-10,TRENDING_UP,False,False,,,False
AGIC,2023-12-19,TRENDING_UP,False,False,,,False
AGIC,2024-05-16,TRENDING_UP,False,True,3.606971238938062,5.088495575221249,True
AGIC,2025-06-19,RANGING,False,False,,,False
AGIC,2021-11-10,TRENDING_UP,False,False,,,False
AGIC,2023-10-04,TRENDING_UP,False,True,-0.845,0.0,False
AGIC,2024-04-19,TRENDING_UP,False,False,,,False
AGIC,2026-07-03,TRENDING_UP,False,True,-3.737960462873664,-2.892960462873664,False
AGIC,2025-10-20,TRENDING_UP,False,True,-2.772557720821868,-1.9275577208218677,False
AGIC,2020-03-04,VOLATILE,False,False,,,False
AGIC,2023-07-12,TRENDING_UP,False,False,,,False
AGIL,2026-02-19,VOLATILE,False,False,,,False
AGIL,2020-06-11,RANGING,False,True,-2.648713527851462,-1.803713527851462,False
AGIL,2025-10-15,TRENDING_UP,False,True,1.2671514598540077,2.335766423357656,True
AGIL,2023-08-08,TRENDING_UP,False,False,,,False
AGIL,2024-08-09,RANGING,False,False,,,False
AGIL,2023-08-18,TRENDING_UP,False,True,-0.845,0.0,False
AGIL,2022-02-21,RANGING,False,False,,,False
AGIL,2022-11-16,RANGING,False,True,-0.8682558139534837,-0.023255813953483747,False
AGIL,2020-07-22,RANGING,False,False,,,False
AGIL,2022-09-01,RANGING,False,True,-3.29987364620939,-2.45487364620939,False
AGIL,2022-06-23,RANGING,False,True,-0.3088069705093842,0.5361930294906158,False
AGIL,2023-05-26,RANGING,False,False,,,False
AGIL,2026-07-07,TRENDING_UP,False,False,,,False
AGIL,2025-03-11,TRENDING_UP,False,False,,,False
AGIL,2024-03-20,TRENDING_UP,False,True,-0.845,0.0,False
AGIL,2022-01-24,RANGING,False,True,-0.8500505050505004,-0.0050505050505004565,False
AGIL,2024-03-29,TRENDING_UP,False,True,-0.845,0.0,False
AGIL,2025-09-08,TRENDING_UP,False,False,,,False
AGIL,2021-10-07,VOLATILE,False,True,0.46779651162790703,1.3953488372093024,True
AGL,2020-10-07,VOLATILE,False,False,,,False
AGL,2021-10-01,RANGING,False,True,-2.7804838709677577,-1.935483870967758,False
AGL,2020-01-21,TRENDING_UP,False,True,-3.1705813953488295,-2.3255813953488293,False
AGL,2020-12-01,TRENDING_UP,False,True,-0.845,0.0,False
AGL,2020-09-23,TRENDING_UP,False,False,,,False
AGL,2023-05-16,RANGING,False,True,-0.845,0.0,False
AGL,2023-03-15,RANGING,False,True,-0.845,0.0,False
AGL,2023-02-23,RANGING,False,True,-2.0214705882352897,-1.17647058823529,False
AGL,2022-06-14,TRENDING_DOWN,False,False,,,False
AGL,2023-03-09,RANGING,False,False,,,False
AGL,2021-01-21,TRENDING_UP,False,True,-1.6418127490039671,-0.7968127490039673,False
AGL,2024-06-10,RANGING,False,False,,,False
AGL,2024-06-27,TRENDING_UP,False,False,,,False
AGL,2026-04-09,VOLATILE,False,False,,,False
AGL,2021-01-13,TRENDING_UP,False,False,,,False
AGL,2024-06-25,TRENDING_UP,False,False,,,False
AGL,2023-02-23,RANGING,False,True,-2.0214705882352897,-1.17647058823529,False
AGL,2024-06-24,TRENDING_UP,False,True,2.9399778481012717,4.303797468354437,True
AGL,2024-04-24,TRENDING_UP,False,False,,,False
AGL,2021-01-26,TRENDING_UP,False,True,-0.845,0.0,False
AGL,2023-12-13,TRENDING_UP,False,True,-1.5927906186267926,-0.7477906186267926,False
AGL,2021-08-24,TRENDING_UP,False,False,,,False
AGL,2023-08-16,TRENDING_UP,False,False,,,False
AGLNCPS,2026-01-21,TRENDING_UP,False,False,,,False
AGLNCPS,2025-12-17,TRENDING_UP,False,True,8.699868466898954,11.0801393728223,True
AGP,2024-11-19,TRENDING_UP,False,False,,,False
AGP,2021-10-12,VOLATILE,False,True,-6.020438596491233,-5.175438596491233,False
AGP,2025-02-14,RANGING,False,True,-1.8766698656429934,-1.0316698656429935,False
AGP,2020-09-24,TRENDING_UP,False,False,,,False
AGP,2023-11-03,TRENDING_UP,False,False,,,False
AGP,2020-12-16,TRENDING_UP,False,False,,,False
AGP,2021-11-03,RANGING,False,False,,,False
AGP,2025-02-17,RANGING,False,False,,,False
AGP,2021-12-29,RANGING,False,False,,,False
AGP,2024-07-25,RANGING,False,True,0.16744624250078485,1.041995579412688,True
AGP,2024-06-14,TRENDING_UP,False,False,,,False
AGP,2025-03-27,TRENDING_UP,False,True,0.2078026315789444,1.0894736842105228,True
AGP,2023-02-03,VOLATILE,False,False,,,False
AGP,2023-07-13,TRENDING_UP,False,False,,,False
AGP,2025-07-11,TRENDING_UP,False,False,,,False
AGP,2026-06-04,TRENDING_UP,False,False,,,False
AGP,2023-07-12,TRENDING_UP,False,True,-0.845,0.0,False
AGP,2025-11-17,VOLATILE,False,False,,,False
AGP,2023-07-10,TRENDING_UP,False,True,-3.771093514328805,-2.926093514328805,False
AGP,2025-05-19,TRENDING_UP,False,False,,,False
AGP,2025-08-04,TRENDING_UP,False,False,,,False
AGP,2024-04-19,TRENDING_UP,False,False,,,False
AGP,2025-06-11,TRENDING_UP,False,False,,,False
AGP,2020-11-26,VOLATILE,False,True,1.7981973684210457,2.9605263157894655,True
AGP,2020-09-16,TRENDING_UP,False,False,,,False
AGSML,2024-05-06,TRENDING_UP,False,True,-3.70214285714286,-2.85714285714286,False
AGSML,2025-01-21,TRENDING_UP,False,True,-0.6852555910543164,0.1597444089456835,False
AGSML,2026-01-30,TRENDING_UP,False,False,,,False
AGSML,2024-05-22,TRENDING_UP,False,True,-6.148030303030297,-5.303030303030297,False
AGSML,2025-02-25,TRENDING_UP,False,False,,,False
AGSML,2025-09-05,TRENDING_UP,False,False,,,False
AGTL,2020-10-23,VOLATILE,False,True,3.1428619002301095,4.542484588506011,True
AGTL,2023-03-14,RANGING,False,False,,,False
AGTL,2023-10-02,TRENDING_UP,False,True,0.128595086931045,0.9962883375659353,True
AGTL,2023-06-15,RANGING,False,True,-0.845,0.0,False
AGTL,2024-10-25,TRENDING_UP,False,True,-5.935787568229926,-5.090787568229926,False
AGTL,2022-08-25,RANGING,False,False,,,False
AGTL,2021-04-15,RANGING,False,True,1.0387930600091688,2.067109482363728,True
AGTL,2022-06-14,TRENDING_DOWN,False,False,,,False
AGTL,2023-09-15,RANGING,False,False,,,False
AGTL,2020-01-20,TRENDING_UP,False,True,1.4674642857142854,2.571428571428571,True
AGTL,2025-07-10,TRENDING_UP,False,False,,,False
AGTL,2024-06-25,TRENDING_UP,False,False,,,False
AGTL,2025-05-26,TRENDING_UP,False,True,-2.4805140186915886,-1.6355140186915886,False
AGTL,2025-02-26,TRENDING_UP,False,False,,,False
AGTL,2024-04-15,TRENDING_UP,False,True,3.0317500000000006,4.411764705882353,True
AGTL,2023-10-04,TRENDING_UP,False,False,,,False
AGTL,2024-12-13,TRENDING_UP,False,False,,,False
AGTL,2020-05-07,VOLATILE,False,False,,,False
AGTL,2024-10-31,TRENDING_UP,False,True,-0.845,0.0,False
AHCL,2020-11-27,TRENDING_UP,False,False,,,False
AHCL,2022-09-19,TRENDING_DOWN,False,False,,,False
AHCL,2022-10-28,RANGING,False,True,-0.845,0.0,False
AHCL,2020-07-01,RANGING,False,False,,,False
AHCL,2025-07-07,TRENDING_UP,False,True,5.251899253731335,7.023705004389806,True
AHCL,2022-01-04,RANGING,False,True,-1.4363827090960317,-0.5913827090960317,False
AHCL,2023-06-02,RANGING,False,True,-0.8033333333333268,0.04166666666667318,False
AHCL,2020-06-04,RANGING,False,True,1.338201612903226,2.4193548387096775,True
AHCL,2021-04-26,TRENDING_UP,False,True,1.7817499999999995,2.941176470588235,True
AHCL,2024-06-24,TRENDING_UP,False,False,,,False
AHCL,2021-05-20,TRENDING_UP,False,False,,,False
AHCL,2023-10-30,TRENDING_UP,False,True,-0.845,0.0,False
AHCL,2025-01-08,TRENDING_UP,False,True,-3.87530303030303,-3.0303030303030303,False
AHCL,2021-01-13,TRENDING_UP,False,False,,,False
AHCL,2022-12-09,RANGING,False,True,3.878426737160119,5.407854984894257,True
AHCL,2020-12-07,TRENDING_UP,False,False,,,False
AHCL,2021-02-16,TRENDING_UP,False,True,1.5566374437218617,2.676338169084543,True
AHCL,2024-10-31,TRENDING_UP,False,False,,,False
AHCL,2026-02-09,VOLATILE,False,False,,,False
AHCL,2021-02-10,TRENDING_UP,False,True,-3.260223225176877,-2.4152232251768773,False
AHL,2024-10-08,TRENDING_UP,False,True,-0.845,0.0,False
AHL,2026-05-08,TRENDING_UP,False,True,1.1661070057581593,2.216890595009599,True
AHL,2026-07-03,TRENDING_UP,False,False,,,False
AHL,2025-06-13,TRENDING_UP,False,False,,,False
AHL,2025-01-07,TRENDING_UP,False,False,,,False
AHL,2024-11-07,TRENDING_UP,False,False,,,False
AHL,2025-07-08,TRENDING_UP,False,False,,,False
AHL,2025-06-25,TRENDING_UP,False,False,,,False
AHL,2024-10-04,TRENDING_UP,False,True,1.878283379097297,3.054745151879173,True
AHL,2024-02-28,TRENDING_UP,False,False,,,False
AHL,2024-05-22,TRENDING_UP,False,False,,,False
AHL,2026-06-12,TRENDING_UP,False,False,,,False
AHL,2025-05-14,VOLATILE,False,True,7.8447129629629595,10.07407407407407,True
AHL,2025-03-10,TRENDING_UP,False,False,,,False
AHTM,2025-09-12,TRENDING_UP,False,False,,,False
AHTM,2025-02-13,RANGING,False,False,,,False
AHTM,2022-03-03,TRENDING_DOWN,False,False,,,False
AHTM,2023-07-31,TRENDING_UP,False,True,-0.845,0.0,False
AHTM,2025-02-28,TRENDING_UP,False,False,,,False
AHTM,2026-02-06,VOLATILE,False,False,,,False
AHTM,2025-12-19,TRENDING_UP,False,True,-7.705465116279076,-6.860465116279077,False
AICL,2022-04-27,RANGING,False,True,-0.6541603053435155,0.19083969465648445,False
AICL,2024-04-08,TRENDING_UP,False,True,-1.11897260273973,-0.27397260273972995,False
AICL,2026-01-28,TRENDING_UP,False,False,,,False
AICL,2021-01-29,TRENDING_UP,False,True,-3.0189130434782605,-2.1739130434782608,False
AICL,2022-09-14,RANGING,False,True,-0.9105307994757522,-0.0655307994757522,False
AICL,2022-08-25,RANGING,False,True,-2.432301587301587,-1.5873015873015872,False
AICL,2023-02-15,VOLATILE,False,True,-0.8787154416722911,-0.03371544167229117,False
AICL,2023-06-12,RANGING,False,True,-1.3755039787798453,-0.5305039787798452,False
AICL,2023-07-18,TRENDING_UP,False,True,18.994515957446808,23.191489361702125,True
AICL,2026-05-07,TRENDING_UP,False,False,,,False
AICL,2023-10-30,TRENDING_UP,False,True,0.01614999999999888,0.8639999999999987,True
AICL,2024-09-06,TRENDING_UP,False,False,,,False
AICL,2024-07-09,TRENDING_UP,False,False,,,False
AICL,2025-09-25,TRENDING_UP,False,False,,,False
AICL,2023-01-27,VOLATILE,False,True,-2.9502631578947422,-2.105263157894742,False
AIRLINK,2022-06-22,RANGING,False,True,-1.0716431629312602,-0.2266431629312602,False
AIRLINK,2021-12-10,TRENDING_DOWN,False,False,,,False
AIRLINK,2022-09-07,RANGING,False,False,,,False
AIRLINK,2025-11-10,TRENDING_UP,False,False,,,False
AIRLINK,2021-11-11,TRENDING_UP,False,True,-2.3913917525773116,-1.5463917525773117,False
AIRLINK,2026-01-13,TRENDING_UP,False,False,,,False
AIRLINK,2025-01-21,TRENDING_UP,False,False,,,False
AIRLINK,2023-11-22,TRENDING_UP,False,False,,,False
AIRLINK,2024-05-21,TRENDING_UP,False,True,-0.073687415426261,0.771312584573739,False
AIRLINK,2025-02-27,TRENDING_UP,False,False,,,False
AIRLINK,2024-05-31,TRENDING_UP,False,False,,,False
AIRLINK,2023-10-11,TRENDING_UP,False,False,,,False
AIRLINK,2025-07-01,TRENDING_UP,False,False,,,False
AKBL,2025-02-20,TRENDING_UP,False,True,-3.1172108611679166,-2.2722108611679164,False
AKBL,2020-07-27,RANGING,False,False,,,False
AKBL,2021-03-10,VOLATILE,False,False,,,False
AKBL,2021-11-17,TRENDING_UP,False,False,,,False
AKBL,2025-01-07,TRENDING_UP,False,False,,,False
AKBL,2025-05-23,TRENDING_UP,False,True,-1.8660460512606833,-1.0210460512606834,False
AKBL,2023-03-22,RANGING,False,True,-0.9074219725343197,-0.06242197253431967,False
AKBL,2026-04-07,VOLATILE,False,False,,,False
AKBL,2023-05-18,RANGING,False,True,-2.924141515761238,-2.0791415157612376,False
AKBL,2021-09-28,RANGING,False,False,,,False
AKBL,2020-07-20,RANGING,False,True,-1.8127419354838732,-0.9677419354838732,False
AKBL,2024-11-20,TRENDING_UP,False,True,26.342974489795917,31.83673469387755,True
AKBL,2026-01-02,TRENDING_UP,False,False,,,False
AKBL,2025-03-05,RANGING,False,False,,,False
AKBL,2021-08-05,TRENDING_UP,False,False,,,False
AKBL,2021-11-08,TRENDING_UP,False,True,0.21581593406593416,1.098901098901099,True
AKBL,2020-08-07,TRENDING_UP,False,True,10.337892301278488,13.007226236798223,True
AKBL,2021-01-11,TRENDING_UP,False,True,-1.0577659574468115,-0.21276595744681154,False
AKBL,2024-09-25,TRENDING_UP,False,False,,,False
AKBL,2024-01-12,VOLATILE,False,False,,,False
AKBL,2023-12-07,TRENDING_UP,False,False,,,False
AKBL,2023-10-02,TRENDING_UP,False,True,-0.3904545454545436,0.45454545454545636,False
AKBL,2026-02-18,VOLATILE,False,True,-8.845000000000002,-8.000000000000002,False
AKBL,2024-05-03,TRENDING_UP,False,False,,,False
AKDHL,2026-03-03,VOLATILE,False,False,,,False
AKDHL,2025-02-24,RANGING,False,False,,,False
AKDHL,2023-12-11,TRENDING_UP,False,False,,,False
AKDHL,2021-03-17,VOLATILE,False,True,-4.088243243243244,-3.2432432432432434,False
AKDHL,2025-02-17,RANGING,False,True,-0.845,0.0,False
AKDHL,2022-10-13,RANGING,False,True,-0.845,0.0,False
AKDHL,2021-09-03,RANGING,False,True,-0.845,0.0,False
AKDHL,2025-01-01,TRENDING_UP,False,True,-0.845,0.0,False
AKDHL,2022-04-19,RANGING,False,False,,,False
AKDHL,2026-01-07,TRENDING_UP,False,True,-2.6975665766113543,-1.8525665766113544,False
AKDHL,2023-10-02,TRENDING_UP,False,False,,,False
AKDHL,2026-07-03,TRENDING_UP,False,True,-0.26779046673286566,0.5772095332671343,False
AKDHL,2026-04-22,TRENDING_UP,False,True,-1.502894736842105,-0.6578947368421052,False
AKDHL,2021-08-23,TRENDING_UP,False,True,-2.0077906976744186,-1.1627906976744187,False
AKDHL,2021-06-15,TRENDING_UP,False,True,-0.8700526104820179,-0.02505261048201792,False
AKDHL,2024-10-22,TRENDING_UP,False,False,,,False
AKDSL,2024-04-18,TRENDING_UP,False,False,,,False
AKDSL,2024-11-12,TRENDING_UP,False,False,,,False
AKDSL,2025-03-07,TRENDING_UP,False,True,-1.5069385342789459,-0.6619385342789458,False
AKDSL,2026-06-22,TRENDING_UP,False,True,-6.80193779904305,-5.95693779904305,False
AKDSL,2026-07-07,TRENDING_UP,False,True,-7.911014669926653,-7.066014669926653,False
AKDSL,2024-07-19,TRENDING_UP,False,False,,,False
AKDSL,2026-01-21,TRENDING_UP,False,False,,,False
AKDSL,2024-05-31,TRENDING_UP,False,True,-0.845,0.0,False
AKDSL,2025-10-08,TRENDING_UP,False,False,,,False
AKGL,2026-01-20,TRENDING_UP,False,True,5.717464285714288,7.571428571428575,True
AKGL,2026-04-23,TRENDING_UP,False,True,-4.370697246097173,-3.5256972460971725,False
AKGL,2024-12-02,TRENDING_UP,False,True,8.423399664820744,10.754881958612641,True
AKGL,2026-04-24,TRENDING_UP,False,True,2.694158759124092,4.0145985401459905,True
AKGL,2023-12-15,TRENDING_UP,False,True,5.656750000000004,7.500000000000005,True
AKGL,2025-07-21,TRENDING_UP,False,True,-8.844999999999997,-7.999999999999997,False
AKGL,2025-06-26,TRENDING_UP,False,False,,,False
AKGL,2025-02-04,VOLATILE,False,True,-0.845,0.0,False
AKZO,2020-02-13,VOLATILE,False,True,-0.6563207547169811,0.18867924528301888,False
ALAC,2026-02-16,VOLATILE,False,False,,,False
ALAC,2021-09-27,RANGING,False,True,11.86953625954198,14.809160305343507,True
ALAC,2025-03-12,TRENDING_UP,False,True,2.5572798651252286,3.8535645472061515,True
ALAC,2024-04-08,TRENDING_UP,False,False,,,False
ALAC,2021-11-18,RANGING,False,False,,,False
ALAC,2025-12-12,TRENDING_UP,False,False,,,False
ALAC,2020-10-27,TRENDING_UP,False,False,,,False
ALAC,2025-07-01,TRENDING_UP,False,True,-0.845,0.0,False
ALAC,2023-03-21,RANGING,False,True,-0.845,0.0,False
ALAC,2024-01-25,TRENDING_UP,False,True,-0.845,0.0,False
ALAC,2023-07-17,TRENDING_UP,False,False,,,False
ALAC,2020-01-03,TRENDING_UP,False,True,-0.845,0.0,False
ALAC,2026-01-27,TRENDING_UP,False,False,,,False
ALAC,2026-04-22,TRENDING_UP,False,False,,,False
ALAC,2021-11-08,TRENDING_UP,False,True,-0.845,0.0,False
ALAC,2020-02-28,VOLATILE,False,False,,,False
ALIFE,2024-02-20,VOLATILE,False,False,,,False
ALIFE,2024-04-03,TRENDING_UP,False,False,,,False
ALIFE,2025-12-19,TRENDING_UP,False,True,-1.6025757575757575,-0.7575757575757576,False
ALIFE,2026-01-27,TRENDING_UP,False,False,,,False
ALIFE,2024-06-06,RANGING,False,False,,,False
ALIFE,2025-09-30,TRENDING_UP,False,True,-3.6227777777777774,-2.7777777777777777,False
ALIFE,2024-07-05,TRENDING_UP,False,True,6.58160443959242,8.588064046579317,True
ALIFE,2024-12-03,TRENDING_UP,False,False,,,False
ALIFE,2025-07-09,TRENDING_UP,False,False,,,False
ALNRS,2025-09-30,TRENDING_UP,False,True,-0.845,0.0,False
ALNRS,2026-01-20,TRENDING_UP,False,False,,,False
ALNRS,2024-04-02,TRENDING_UP,False,False,,,False
ALNRS,2024-08-30,TRENDING_UP,False,False,,,False
ALNRS,2024-07-29,RANGING,False,True,-1.985684410646395,-1.140684410646395,False
ALNRS,2024-11-21,TRENDING_UP,False,True,-1.3229874213836421,-0.4779874213836421,False
ALNRS,2026-05-22,VOLATILE,False,False,,,False
ALTN,2023-06-19,RANGING,False,True,-0.845,0.0,False
ALTN,2022-02-02,RANGING,False,True,-1.0823597221495065,-0.23735972214950657,False
